Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
1876,1876,0.99988204,0.01023047,-0.99984306,0.55086803,2651.9658224743703,7,3437.2579799742684,2651.9658224743703,2006.4942456107265,566.6852005706381,6.5533203678780465,3.873906668889941,0.8996797545447244,0.8996765422774158,17266,8984004,880,684.5714285714286,515,144.27538859799353,0.9999366,0.0105486,-0.99986386,0.6096891,1860.231319765081,2,2678.4978672030725,1860.231319765081,1041.9647723270898,818.2665474379913,6.425536619106529,3.72046263953016,0.8182164387454182,0.9408851287066231,4227,1878000,686,500.0,314,186.0,1000000,0.003932802937924862,11.462290714029223,3.0514556849375367,0.8747098091989756,0.009592968039214611,7.512109285686165,0.010448925197124481,22432.371204501484,4.123803228139877e-05,0.03042530082166195,0.8357137441635132,14.133011,3.2392893,-3.4447775,3.381127,-339.2741,390.83426,339.32513,35.11441,64.22279,390.60822,339.54028,37.22641,63.943695,390.083,339.4464,36.799755,63.977535,2.636481,3.2820873,1877000,0.9999765,-0.00042220452,-0.9997089,0.6974826,0.0077431058,-1.1030927,-2.4326708,0.38349044,1.0077732,0.35622287,0.087802015,0.13313727
1877,1877,0.9988015,0.0037987933,-0.99957216,0.55481625,3386.090412104414,5,3787.833584244915,3386.090412104414,2162.3730473666724,624.7278360360293,6.047038504702439,3.8452082808362635,0.8130874116497675,0.7522154676618661,17271,8988407,1000,880.6,558,167.92569785473574,0.9999206,-0.008918104,-0.9997794,0.6013429,1866.3559521328616,2,2799.1850745308852,1866.3559521328616,933.5268297348381,932.8291223980235,5.934725926109252,3.732711904265724,0.7549497779129765,0.8683965503423965,4229,1879000,720,500.0,280,220.0,1000000,0.003527351189404726,11.638595877215266,3.0545868310146034,0.8953712368384004,0.024088749662041664,7.64389519719407,0.017025775276124477,22444.36119245272,0.00010073604062199593,0.02990899235010147,0.12392252683639526,17.925869,3.0353098,-4.1419706,3.2292547,-341.46692,393.15433,342.15436,37.670994,61.943954,394.13876,341.91467,39.822865,62.086185,393.55975,341.57596,40.000404,61.8955,2.380344,3.6243405,1878000,0.9999687,0.036184385,-0.9995596,0.6870481,-0.21921194,-1.1451606,-2.398354,0.37893698,0.8031515,0.34063706,0.09086739,0.121934876
1878,1878,0.99972826,0.061626624,-0.99995667,0.5736213,3432.5807974890413,5,3788.074250942604,3432.5807974890413,2052.8773519354345,689.9027925795336,6.444396170026446,3.7945841228046016,0.7666095102002288,0.7276699906952333,17276,8992930,1000,904.6,523,190.8,0.9997538,0.057268355,-0.9999607,0.6206737,3764.4295998612442,1,3764.4295998612442,3764.4295998612442,3764.4295998612442,0.0,6.0221396736963175,3.764429599861249,0.7988223063925562,0.6671329849569837,4230,1880000,1000,1000.0,1000,0.0,1000000,0.003635487984865904,11.387268230319023,3.1988169462420046,0.8818492940627038,0.009398875758051872,7.283124913461506,0.010400149039924145,22456.099544496275,4.256376996636391e-05,0.03037295863032341,-0.2083943784236908,16.554031,2.9403598,-5.731679,3.2123435,-343.23343,391.31818,343.40005,48.711952,64.55584,390.96222,343.37326,48.147995,64.43796,390.29865,343.15118,49.366604,64.55879,5.2826166,3.338842,1879000,0.999924,0.0728538,-0.9998207,0.67805076,0.7922104,-1.1174963,-2.27388,0.3782784,2.2082722,0.35097107,0.102912106,0.14148387
1879,1879,0.9999999,0.06107077,-0.9999556,0.5880486,3239.438132595623,5,3786.814779881293,3239.438132595623,2395.9305063716088,457.6043088052173,6.555388301131891,3.8638336505195885,0.7372511085137259,0.8215436409621827,17281,8997122,972,838.4,626,114.16058864599465,0.99966717,0.04924409,-0.9999785,0.6232005,1849.999404514018,2,3088.6274549013283,1849.999404514018,611.3713541267076,1238.6280503873104,6.064092446814509,3.699998809028039,0.7300251973804678,0.9112767902862386,4232,1881000,801,500.0,199,301.0,1000000,0.0037730950862169266,11.408870242070407,3.18788894219324,0.8942070389166474,0.008976425044238567,7.304213135037571,0.009770215954631567,22467.8657217999,4.1389837861061096e-05,0.030590785667300224,0.4831787645816803,14.486983,3.1385636,-4.9197106,3.5493448,-346.6093,388.7355,346.8424,28.182898,57.5905,389.41357,346.70422,27.794125,57.45258,389.08286,346.76608,27.988462,57.780926,2.7738793,2.1499386,1880000,0.99988705,-0.026819065,-0.99995065,0.69639724,0.013999713,-1.118426,-2.7254024,0.38342,1.0140982,0.35036075,0.06551984,0.1278378
1880,1880,0.9999315,0.034281336,-0.9999884,0.5766563,2016.3758989902078,9,3828.3761397224907,2016.3758989902078,1724.153105489093,641.2887001185557,6.472828917217303,3.87268098397607,0.7657487343295527,0.9607368575882826,17290,9001808,1000,520.6666666666666,439,169.79661035747705,0.9993076,0.035377108,-0.99992716,0.60491323,1217.0303309500089,3,1482.2807779529396,1217.0303309500089,702.7440812454996,363.7155377936641,5.6356430768647385,3.6510909928500244,0.783571222341605,1.0350638150039824,4235,1882000,393,333.3333333333333,221,79.48305200201837,1000000,0.0037371432408690453,11.225492279976606,3.053636860102415,0.8708325601182878,0.00991370389238,7.277973377145827,0.009354580659419298,22479.443066010717,4.405481740832329e-05,0.030829431489109993,0.18202316761016846,18.308367,3.0523162,-3.7681751,3.34681,-339.2315,387.95926,339.43726,76.47917,59.262676,387.952,339.49698,76.48297,59.527287,387.6184,339.47818,77.20282,59.23261,1.5152283,2.1120963,1881000,0.99940723,0.08092757,-0.9998379,0.6995566,-0.06480832,-1.0974087,-2.2773604,0.38260323,0.9372471,0.35805228,0.10255455,0.13245147
1881,1881,0.9999161,0.021185564,-0.99993366,0.56553143,2355.8530951189086,7,3786.452031187744,2355.8530951189086,1782.2484145727342,636.6185665842846,6.7176113993577635,3.880228627254672,0.7372512002543363,0.9357416389437218,17297,9006058,1000,607.1428571428571,463,172.41928013788163,0.99997044,0.029468516,-0.99997425,0.63085407,1890.761417381425,2,3559.0424737248372,1890.761417381425,222.48036103801266,1668.2810563434123,6.528891573375276,3.7815228347628485,0.739193387897602,0.9189387235132132,4237,1883000,907,500.0,93,407.0,1000000,0.003542069811373949,11.591576828621328,3.082926261238754,0.8839899078011513,0.008944056928157806,7.601706743706018,0.010426202323287725,22491.396031259093,4.158681258559227e-05,0.02905178628861904,0.34979790449142456,15.299812,3.09885,-6.4277635,3.5705974,-336.39764,388.94608,336.55374,22.350933,69.54985,389.18747,336.41522,20.804382,69.58197,388.69974,336.59387,21.813084,69.44105,2.1567655,1.3321733,1882000,0.9994826,0.10001399,-0.99987835,0.69159675,-0.14431648,-1.1121391,-2.5524545,0.3869326,0.86561376,0.35272828,0.07789025,0.12743147
1882,1882,0.9999938,0.013073898,-0.9999788,0.57218534,1822.7703081844775,10,2149.1788373050877,1822.7703081844775,1672.1794191788742,122.35208710047183,6.515187768457371,3.9115242664902934,0.7891526549422726,1.0443247961155948,17307,9010718,545,466.0,435,29.434673431176368,0.99928105,0.037150316,-0.9999708,0.6302882,1942.0386468849542,2,3859.869366002613,1942.0386468849542,24.207927767295526,1917.8307191176586,6.059138479364716,3.8840772937699053,0.8326034508854887,0.8925486746625144,4239,1884000,981,500.0,19,481.0,1000000,0.004229051060974598,11.54184613795951,3.11534879822284,0.9016318232752383,0.009478986728936434,7.502288143150508,0.008828872349113226,22503.297292037867,4.0463171899318695e-05,0.02923370897769928,-1.2208786010742188,12.111834,2.6543803,-4.770739,2.859375,-340.51337,388.50723,340.32367,5.111922,61.19936,391.4359,340.351,5.2042804,61.98582,388.19144,339.73718,5.6990767,61.845203,8.437557,7.340834,1883000,0.99957955,0.09786566,-0.9996497,0.6603571,0.18716772,-1.1264771,-2.438207,0.3967788,1.2058295,0.34963027,0.08731727,0.13584794
1883,1883,0.99991304,-0.002111226,-0.99992037,0.5688577,2296.5152007308498,8,3176.611990134885,2296.5152007308498,1424.6100598240773,460.8087384705888,6.547138023972186,3.9281850771534748,0.77205370170904,0.9542494407638226,17315,9015395,799,584.625,373,111.67468099350005,0.9997298,0.049999632,-0.99998176,0.6230787,3774.0858268377656,1,3774.0858268377656,3774.0858268377656,3774.0858268377656,0.0,6.124500352140211,3.7740858268377644,0.8171657914989172,0.7183619013748251,4240,1885000,1000,1000.0,1000,0.0,1000000,0.003477896098047495,11.53685013204813,3.1130008180625737,0.8962684641592205,0.009985995944589376,7.503854432608932,0.01022026827558875,22515.191902653314,4.225689917802811e-05,0.0281495600938797,0.9426735043525696,15.107637,3.2640376,-3.2841425,3.4557862,-347.3934,388.58072,346.83902,-0.9802682,61.7858,389.40594,347.83557,-0.8984489,61.91649,390.27112,347.35846,-1.338113,61.838432,3.4773128,2.063778,1884000,0.9999375,0.018879443,-0.99964195,0.7068946,-0.0671726,-1.1275352,-2.530696,0.37590045,0.9350338,0.34636474,0.0796036,0.12428809
1884,1884,0.9999929,0.07940252,-0.99996394,0.59462905,3179.498137600082,5,3786.1888026716574,3179.498137600082,1935.3884049901576,751.9206598219599,6.545105498666883,3.8123478868106497,0.8557097359995678,0.7902246859709621,17320,9019565,1000,834.0,490,212.0,0.99988097,0.050300986,-0.9999547,0.63263065,1879.6366980405455,2,1950.7636558890836,1879.6366980405455,1808.5097401920075,71.12695784853804,6.56879681646681,3.759273396081092,0.7622979298481402,0.9684911674929698,4242,1886000,505,500.0,495,5.0,1000000,0.003553433809429407,11.519277810584754,3.147259588353336,0.8815914490260184,0.008920344058424234,7.467068887781352,0.010843484196811914,22527.066625890322,4.062335938215256e-05,0.030310390517115593,-0.08410578966140747,17.917555,2.975944,-2.883574,3.2177346,-343.44714,389.3383,343.10406,40.846367,61.26368,389.0998,343.6391,41.31989,61.57568,389.73898,343.56082,41.150658,61.536495,3.1154585,3.2107022,1885000,0.99862593,0.10308957,-0.9999656,0.6880296,0.2260896,-1.1064321,-2.5731807,0.40026486,1.253688,0.35733315,0.07629249,0.14191051
1885,1885,0.9995291,0.07929238,-0.999891,0.5865774,3127.5389488738824,5,3791.85663268743,3127.5389488738824,2093.4187396358016,805.7776954131762,6.413140710544251,3.8177965684495647,0.8523701625646344,0.7761293542204747,17325,9023661,1000,819.2,537,221.54313349774577,0.999811,0.06294105,-0.999947,0.60516214,1189.5848493809299,3,2503.5582193497034,1189.5848493809299,46.87819961612521,1010.2205689605981,6.046757705881816,3.5687545481427914,0.7457298756865213,0.9850068481628111,4245,1887000,652,333.3333333333333,32,253.41051455866798,1000000,0.003565557301044464,11.387130541726947,3.056443089619279,0.8576840441673994,0.008621760178357363,7.45107141835615,0.009702661074697971,22538.798041582108,4.201103001832962e-05,0.029495984315872192,-0.5064065456390381,16.717337,2.8562775,-6.9036827,3.351622,-344.013,390.14157,343.7879,15.647032,59.900356,390.50385,344.22363,16.943605,60.050697,390.80295,344.20197,15.799796,59.88029,2.4966483,2.7948756,1886000,0.99995863,0.06557278,-0.99971056,0.6800666,-0.17438294,-1.1104908,-2.7177317,0.39663267,0.8399752,0.3547553,0.06602435,0.13290586
1886,1886,0.99961466,0.0039306334,-0.9999951,0.5492855,3767.304338772729,5,3776.700359239809,3767.304338772729,3750.232399481756,10.010790370438404,5.999411237237072,3.7673043387727287,0.763704885838026,0.667572057462707,17330,9028661,1000,1000.0,1000,0.0,0.9999923,0.0131682055,-0.99999917,0.61558217,3728.116028970157,1,3728.116028970157,3728.116028970157,3728.116028970157,0.0,5.915761441593177,3.728116028970153,0.7673096136311416,0.6794143772073793,4246,1888000,1000,1000.0,1000,0.0,1000000,0.0036790999583899975,11.674413496162742,3.03157626837492,0.860804617870599,0.009996513370424509,7.7590631055645645,0.009250451810657978,22550.842300577555,4.343921318650246e-05,0.028562594205141068,0.04128500819206238,16.509644,3.011611,-3.0624094,3.2789543,-333.4423,391.09808,333.5692,5.1209135,75.37611,390.9437,333.4701,7.1646314,75.37173,391.30597,333.14053,7.8949203,75.57984,1.551705,7.2228465,1887000,0.99957675,0.09225217,-0.9999503,0.6709449,-0.018226013,-1.1266985,-2.3014667,0.37584883,0.9819391,0.3467904,0.1001119,0.12578678
1887,1887,0.99992526,0.05716397,-0.9999911,0.57628983,3401.904076477896,5,3760.539916724588,3401.904076477896,2021.9891293427581,690.0379769992943,6.386533119459551,3.7640009697697456,0.8672556268903333,0.7415524591680314,17335,9033180,1000,903.8,519,192.4,0.99971086,0.034055986,-0.99998105,0.6274874,1901.209380818656,2,2745.1890863807803,1901.209380818656,1057.229675256532,843.9797055621242,6.631435906493888,3.802418761637309,0.8125886965279935,0.9569501294814187,4248,1889000,693,500.0,307,193.0,1000000,0.003914101980626583,13.15827663615346,3.5895336540415883,1.0694986549206078,0.0095221190713346,8.475586216431111,0.01017517177388072,22564.386124717537,4.671793431043625e-05,0.029615048319101334,-1.0923062562942505,15.832938,2.6896393,-5.94487,2.9028645,-347.07462,391.1085,347.38876,77.93408,54.76754,392.35706,347.08295,78.62873,54.697845,390.75467,347.45197,78.49075,54.750237,1.6075764,1.4329839,1888000,0.99626404,0.11943579,-0.99987346,0.6555391,-0.07510671,-1.1279001,-2.3012786,0.38174713,0.9276445,0.34709975,0.100130744,0.12730552
1888,1888,0.99997884,0.05599457,-0.9999541,0.5764878,3371.5064768579177,5,3798.999088324481,3371.5064768579177,1756.2323239738244,807.7334990783526,6.203700059032431,3.7882095245594547,0.8150677606149641,0.7375356743376081,17340,9037630,1000,890.0,450,220.0,0.99990416,0.024437942,-0.9999695,0.62564695,1868.3313450507633,2,2507.8871226387105,1868.3313450507633,1228.775567462816,639.5557775879472,5.918090925794739,3.736662690101527,0.8514645511855599,0.8908912390549244,4250,1890000,645,500.0,355,145.0,1000000,0.0038092914037406445,12.921050546690822,3.619543925859034,1.0276197590865195,0.008943538181483746,8.251630870625377,0.009462705813348293,22577.687842987478,4.045572131872177e-05,0.030387088656425476,-0.3348982334136963,16.850447,2.9041433,-3.3135536,3.114422,-346.55774,388.4373,346.58487,30.911224,58.80919,390.5403,346.46814,30.505594,58.79626,388.84955,346.44397,30.685751,58.793613,3.3019195,6.283654,1889000,0.99960583,0.04911459,-0.9999389,0.6808705,0.42188236,-1.135292,-2.7148895,0.3917517,1.5248291,0.34600398,0.06621227,0.13409546
1889,1889,0.9999956,0.06655233,-0.99995714,0.59725064,2731.4883498617737,7,3820.172427465866,2731.4883498617737,1833.9240406726365,920.9884415244501,6.486424537221518,3.8479409235323825,0.7456231921399424,0.8543297694518982,17347,9042599,1000,709.8571428571429,467,251.94184622160532,0.99974495,0.068389885,-0.9999851,0.643595,1877.5690120011734,2,3083.7065483080023,1877.5690120011734,671.4314756943444,1206.1375363068291,6.393288707626907,3.7551380240023464,0.7407131305290579,0.9671483156486442,4252,1891000,789,500.0,211,289.0,1000000,0.0035430011339485645,11.810427302494645,3.1392641640268266,0.8814077880233526,0.01010904274880886,7.767253877129406,0.008805923629552126,22589.86607856583,4.350580275058746e-05,0.03057250566780567,0.9147459268569946,15.447979,3.262281,-3.6049943,3.439653,-338.6302,389.0121,339.19696,18.86938,68.424,388.35223,339.01373,19.64687,68.69501,388.42563,338.73465,19.473845,68.823845,1.8399576,2.0259917,1890000,0.9999814,0.006268935,-0.9998447,0.7119197,0.52901906,-1.0635202,-2.2229419,0.38331372,1.6972666,0.3705969,0.10829006,0.14140642
1890,1890,0.9999725,0.050721258,-0.99998456,0.5677271,1255.937946411035,15,1442.9962718638335,1255.937946411035,1139.3282791473202,106.54063342759846,6.424693396667558,3.83687763669359,0.8710640589544747,1.1691401661655234,17362,9047509,378,327.3333333333333,303,23.949019928914744,0.9999291,0.04909312,-0.999975,0.6085703,923.0264706973337,4,1246.2935154797067,923.0264706973337,258.3941287502586,388.7723096793476,6.270277177834029,3.692105882789336,0.8557835018374181,1.246993924933207,4256,1892000,324,250.0,102,86.78421515460055,1000000,0.003934402018785477,12.546476951334625,3.662429805379361,1.058199706953019,0.009939552750438452,7.802251996938139,0.009681086987257004,22602.78147171857,4.040030762553215e-05,0.029954858124256134,0.8283507227897644,18.729391,3.2361276,-4.8186016,3.4595995,-336.1786,391.0583,336.2785,23.700428,68.28442,390.77158,336.3534,23.771095,68.26117,390.40564,336.1676,22.971945,68.38066,2.0240054,2.5000494,1891000,0.9998279,0.060207706,-0.9998598,0.68601495,-0.19254525,-1.1264235,-2.7432292,0.38672727,0.824857,0.34788594,0.064362176,0.12663236
1891,1891,0.9999833,0.04412036,-0.9998514,0.58446014,2219.86943432418,8,3783.2832861453826,2219.86943432418,1806.3997476987786,676.0104465613623,6.3373502521295615,3.8902421631091864,0.8782677333075628,0.9417207544800311,17370,9052074,1000,570.625,460,181.99171512736507,0.99938595,0.06658505,-0.9999049,0.63706654,1884.5785728666206,2,2782.521834309451,1884.5785728666206,986.6353114237902,897.9432614428305,6.145577904699751,3.7691571457332382,0.8265289606924433,0.968741087484761,4258,1893000,710,500.0,290,210.0,1000000,0.003761052154004574,11.67596492683515,3.125538934022188,0.9086391199380159,0.009349073749035597,7.618877272121608,0.009757528081536293,22614.80943696061,4.194676876068115e-05,0.030361779034137726,-0.17671391367912292,18.02047,2.949432,-3.627636,3.2615821,-333.82022,386.19485,333.74023,15.781376,70.79744,387.0465,333.47302,14.21901,71.24367,387.2127,334.10538,15.370562,70.905235,5.815528,4.7834764,1892000,0.9996605,0.05606805,-0.9994593,0.67884207,-0.026268242,-1.1232417,-2.4294195,0.3830458,0.97407377,0.3491845,0.08808795,0.1317521
1892,1892,0.9997533,-0.00080913276,-0.99982506,0.56015664,1487.9776940827219,13,1852.3185142167088,1487.9776940827219,1321.5027314869833,148.1267032267443,6.396439582131403,3.8803831540773084,0.7499248827970504,1.1000733854208204,17383,9057059,476,383.46153846153845,342,38.154776663591164,0.999995,0.0021552746,-0.99996895,0.6028258,1286.5696002068723,3,1432.0517281067957,1286.5696002068723,1112.3282123216718,132.10123116427457,6.327868626726601,3.859708800620617,0.7494533834238701,1.1714930773742016,4261,1894000,369,333.3333333333333,291,32.19040574802098,1000000,0.003477540798485279,11.733877583872527,3.1307017891667783,0.8753844271413982,0.010172789916396141,7.70393850794062,0.010160715784877539,22626.908937150147,4.181312397122383e-05,0.030850034207105637,0.09662607312202454,13.537326,3.0277772,-5.078643,3.3257308,-342.79608,390.5158,342.5181,12.178242,65.94966,390.59464,342.96503,12.402649,65.94478,390.74432,343.03668,12.161934,66.04729,1.7102922,2.2775705,1893000,0.99893,-0.006466434,-0.99961036,0.68973523,-0.0038876305,-1.0927762,-2.5206978,0.38789663,0.9961199,0.36009744,0.08040348,0.13309628
1893,1893,0.99865633,0.0008159717,-0.9998181,0.56061727,1712.1138878464794,11,1743.2369640192717,1712.1138878464794,1621.7886382758807,31.169075064131295,6.418734430163565,3.901647558796618,0.8127427728540733,1.1018195749344877,17394,9061886,445,438.8181818181818,417,7.296551885753132,0.9998014,0.01042633,-0.999964,0.61609995,1239.9338153334202,3,1686.9965044116084,1239.9338153334202,422.06105213389486,579.1606040409745,6.288343689768747,3.719801446000261,0.8550549638546274,1.1410045087678315,4264,1895000,434,333.3333333333333,149,130.5279876331339,1000000,0.003540723118931055,11.775499917101115,3.07873251195997,0.8679062477312982,0.010019728913903236,7.805633043404669,0.009623860009014606,22639.05318379961,4.3801963329315186e-05,0.029483996331691742,-0.3886534571647644,14.347034,2.8897095,-5.0251226,3.0797617,-341.89294,390.3791,341.91507,1.0700033,63.823574,390.0972,342.0226,-0.14428745,63.91725,391.01474,342.10864,1.1507163,63.973698,2.8409398,1.69274,1894000,0.9993936,-0.02872529,-0.999388,0.6938245,-0.14067014,-1.074371,-2.2643805,0.36929953,0.86877584,0.3647633,0.103894375,0.13143733
1894,1894,0.9999317,0.010274461,-0.9999408,0.5720592,1824.0634610456655,10,2534.6324197862887,1824.0634610456655,1609.4274753737927,259.81583052921997,6.5277885603412615,3.9439209968554927,0.7982361780369448,1.0766795778459806,17404,9066511,637,462.5,410,63.63214596412728,0.9998606,0.0045617274,-0.99994195,0.6217104,1254.6826981662073,3,1663.4245629795619,1254.6826981662073,466.71156232464114,557.3099864453462,6.495778510318007,3.764048094498621,0.7808449578296826,1.1553144379777107,4267,1896000,426,333.3333333333333,158,124.04658623096226,1000000,0.003691581077873707,11.542073763906956,3.1154889198951423,0.8920747567899525,0.009918849915266037,7.5094757922925055,0.011380969081074,22650.950604945887,4.289485514163971e-05,0.02837941236793995,0.2621304392814636,14.42218,3.0735888,-3.8816166,3.2269847,-339.84753,391.7923,339.98688,4.8932924,67.89379,391.1824,339.8614,5.8659415,67.81412,390.85013,339.9768,7.302953,67.66725,1.526072,1.2422022,1895000,0.99998486,0.013183112,-0.99969673,0.68852174,-0.072615616,-1.1003134,-2.1414528,0.3732286,0.9299582,0.35618615,0.11748404,0.13174355
1895,1895,0.9994658,0.0034953896,-0.9999955,0.56981397,1826.7586814229173,10,2254.586133849708,1826.7586814229173,1674.471783424963,167.23923198663894,6.548984760705269,3.9192419682963253,0.754486525081306,1.084339463670895,17414,9071172,577,466.1,430,42.674231100278774,0.99994195,0.0074745724,-0.99999857,0.6142799,1255.884344588566,3,1800.5397126635357,1255.884344588566,209.7162233705084,739.9622173667518,6.050175760393546,3.7676530337656984,0.7501830111732077,1.1252366839116117,4270,1897000,461,333.3333333333333,91,171.43771139655618,1000000,0.0035298196598887444,12.114243963267654,3.119225987698883,0.8802404822781682,0.009829803369939327,8.090438001323491,0.010934892110526562,22663.447667843662,4.497682675719261e-05,0.028547560796141624,0.3643006384372711,16.016834,3.1024413,-4.249133,3.245449,-340.5758,387.63962,340.89404,5.4118276,63.809437,388.17917,340.58716,6.3019524,64.057076,389.58258,341.0003,7.9406238,63.90385,2.324334,1.8700912,1896000,0.9999424,0.018373495,-0.998736,0.6834981,0.050190132,-1.1082103,-2.5856996,0.37912217,1.051471,0.3534161,0.07534335,0.12808815
1896,1896,0.99993366,0.085119985,-0.9999998,0.61268395,3656.984713253137,5,3797.544095219426,3656.984713253137,3182.6618316060544,237.48599025124318,6.2538576788889415,3.798280757429517,0.8345324250548226,0.744779263548746,17419,9075986,1000,962.8,814,74.4,0.99995166,0.025375733,-0.99999994,0.64018244,1935.5371545284888,2,2122.544109289489,1935.5371545284888,1748.530199767489,187.00695476099997,6.240385842229282,3.8710743090569766,0.8353198026455494,1.0015515210422945,4272,1898000,550,500.0,450,50.0,1000000,0.0037863398902118206,12.16943209990859,3.623252251185477,1.0290730418637395,0.00977275101467967,7.493458927143365,0.010047761723399162,22675.977978242096,4.102708771824837e-05,0.028891004621982574,-0.883332371711731,14.758328,2.7507687,-3.9870892,3.33087,-344.849,386.67352,344.92914,24.114912,57.37709,388.5039,345.5849,21.243265,58.069744,386.80872,344.87897,22.478703,57.852314,3.6516364,2.1531708,1897000,0.9997036,0.045519914,-0.99997604,0.6923078,0.08655858,-1.0779327,-2.69562,0.4005475,1.0904152,0.36657754,0.06750052,0.1356654
1897,1897,0.9999484,0.058285173,-0.99996656,0.583043,2794.8100099125554,6,3784.8974575242223,2794.8100099125554,1760.1556394528732,966.3281721387837,6.285520463291868,3.794718275509238,0.873596888588969,0.8064936021919644,17425,9080405,1000,736.5,455,263.65618394669474,0.9999877,0.015024405,-0.99989855,0.6328291,1242.280791253546,3,1841.2655168716337,1242.280791253546,182.2963003957108,751.6361278202867,6.36769189095101,3.726842373760639,0.8066000833623002,1.0975841458100526,4275,1899000,477,333.3333333333333,81,178.9978274231903,1000000,0.0036449129693210125,11.555311881471425,3.11831618193537,0.8763031433336437,0.009155599866062403,7.5379098523408175,0.009940905030816793,22687.881434000563,4.128599539399147e-05,0.0292612724006176,-0.15347373485565186,17.714228,2.9565415,-6.103251,3.3460405,-341.59515,392.40607,341.51694,17.416042,66.97728,393.4982,341.6028,19.468784,66.86293,392.74252,341.63232,17.976824,66.84192,2.2586591,1.5803939,1898000,0.9999181,0.078111105,-0.99951,0.6686074,-0.088476166,-1.0847408,-2.4764333,0.37424704,0.9153249,0.3610324,0.08404245,0.12712292
1898,1898,0.99995136,-0.021209082,-0.9998598,0.5513922,1276.4325410421593,14,1406.2074409461438,1276.4325410421593,1135.560567268308,83.60930964588378,6.510305399228666,3.8438493384792918,0.806489729122081,1.167554182350135,17439,9085054,369,332.07142857142856,302,21.177698127019934,0.99996895,0.0052369284,-0.99995095,0.6174477,1246.7891214582567,3,1919.0779285993447,1246.7891214582567,453.6279719623806,604.3417831059782,6.594350585733642,3.7403673643747695,0.773371831743638,1.1353456207478116,4278,1900000,491,333.3333333333333,153,138.91564186784566,1000000,0.0035060602240264416,11.293605200015008,3.0102217979729176,0.8560115890577435,0.009374334011226892,7.404654082842171,0.009796911850571632,22699.528747477103,4.0424056351184845e-05,0.029486211016774178,-0.1468072533607483,13.93138,2.9583387,-6.4470134,3.4892676,-341.95767,387.34155,341.88013,-0.8309829,66.764595,388.37183,342.41052,-0.34493613,67.07317,387.4572,342.05258,-1.5593741,66.81045,3.1087093,3.295864,1899000,0.9986109,0.05446445,-0.9998368,0.6988228,-0.2961337,-1.1051946,-2.4674287,0.3699219,0.743688,0.35327473,0.08480263,0.12300744
1899,1899,0.99993587,0.013063179,-0.9998505,0.56954986,1584.3281531176638,12,2013.4624138086278,1584.3281531176638,1458.581888218194,153.97076711844875,6.755380993688412,3.887921848141507,0.7705331319409912,1.1078798404598424,17451,9089944,511,407.5,380,35.58674846999465,0.9997692,0.0046735895,-0.9999514,0.62789917,1253.6910132260882,3,1736.3981023885087,1253.6910132260882,481.8670342487666,551.4547320280193,6.574217118161256,3.761073039678266,0.7531996494471491,1.1363361164286554,4281,1901000,440,333.3333333333333,161,123.00225833518486,1000000,0.0035913698375225067,11.785510477609932,3.081128321122378,0.8709358130581677,0.009799885097891092,7.810031079221517,0.009981584269553423,22711.68038106244,4.24250029027462e-05,0.031206006184220314,0.3318175673484802,23.68112,3.0957036,-3.3708289,3.7835016,-342.86963,392.00153,344.01715,54.468727,61.96392,391.74243,342.94928,52.1398,61.68317,391.99582,343.1342,60.313416,61.472073,8.334181,7.6648993,1900000,0.9999991,0.04557107,-0.99947786,0.6900446,1.5369018,-1.0611278,-2.449495,0.38774604,4.650161,0.3742486,0.086337164,0.20146346
