Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
660,660,0.99323076,-0.0057151862,-0.9997431,0.46554872,3552.796424898205,5,3563.32154450949,3552.796424898205,3538.5902178294555,9.598541727655213,5.3545480431333825,3.5527964248982062,0.5517688463956636,0.7375819113312935,9479,3251398,1000,1000.0,1000,0.0,0.99426687,-0.009552336,-0.9997658,0.5422874,3549.0286148458263,1,3549.0286148458263,3549.0286148458263,3549.0286148458263,0.0,5.44524212259093,3.5490286148458234,0.8756228852647228,0.7454531128324634,2203,662000,1000,1000.0,1000,0.0,662000,0.004216046072542667,10.83142388635315,3.0395237770862877,0.8763687789905816,0.009793011005967855,6.892890799092129,0.00859281700104475,7475.993677302031,3.865710459649563e-05,0.038547080010175705,-0.3021925091743469,12.4463825,2.9071856,-3.9599123,2.745378,-288.34995,356.1327,287.7907,11.408199,66.91194,356.36365,287.841,12.26364,66.87488,356.78665,287.98373,11.429759,66.97383,1.9019129,3.9948757,661000,0.99928224,0.1300522,-0.9991047,0.65511477,0.35135698,-1.206749,-2.7553585,0.45847523,1.4209945,0.33018863,0.06358622,0.14498636
661,661,0.9995666,0.066182524,-0.9998099,0.52321625,3551.098824506839,5,3563.4712315084153,3551.098824506839,3539.9351120704196,7.792000917057271,5.6601110019396055,3.5510988245068402,0.318032111582301,0.8155079362320711,9484,3256398,1000,1000.0,1000,0.0,0.9999715,0.032871556,-0.99978495,0.5658759,3566.658558522378,1,3566.658558522378,3566.658558522378,3566.658558522378,0.0,5.681282517869132,3.5666585585223767,0.5130198824566263,0.8009930752458658,2204,663000,1000,1000.0,1000,0.0,663000,0.003610418876633048,10.845605268608779,2.9925547279417515,0.872912293067202,0.009837448131293058,6.957354399841279,0.009293491952121258,7487.179373311577,4.248879849910736e-05,0.04217994958162308,0.9126549959182739,15.871022,3.2882848,-2.886779,3.2660375,-283.77036,355.57196,282.54456,2.5085614,73.98933,354.1862,282.52005,4.5747104,73.73673,354.3304,282.9859,5.1698313,73.60946,41.978218,19.388477,662000,0.9999363,0.07590924,-0.99965924,0.66315305,0.45229495,-1.2041984,-2.6157687,0.48916328,1.5719155,0.33608732,0.07311157,0.16108632
662,662,0.9987479,0.0670074,-0.9991305,0.5266406,3588.8703343554835,5,3603.5813484119612,3588.8703343554835,3574.912183274766,9.814119796982313,5.555636855109377,3.5888703343554837,0.5983839725081992,0.8121838187148879,9489,3261398,1000,1000.0,1000,0.0,0.998976,0.02512659,-0.9996943,0.5766871,3569.807799303386,1,3569.807799303386,3569.807799303386,3569.807799303386,0.0,5.459086505642999,3.5698077993033857,0.807624844164759,0.7891403606667996,2205,664000,1000,1000.0,1000,0.0,664000,0.004199509974569082,11.582931282231584,3.58641889388673,1.0281291319988668,0.009553482057526708,6.944867833284661,0.00972101092338562,7499.10405301908,4.14201058447361e-05,0.04191022366285324,-0.09885701537132263,21.177263,2.9688368,-3.3535113,3.304723,-276.32144,354.93948,276.29462,-0.16375324,78.897255,353.6052,275.76453,-5.264082,78.98484,356.20084,275.8982,2.4753597,78.83164,3.38972,2.3495626,663000,0.99996805,0.10288783,-0.9999671,0.6704819,0.2832469,-1.1367956,-2.581771,0.46139076,1.3274329,0.35461733,0.07563993,0.15631531
663,663,0.99736935,0.037469856,-0.99889314,0.52675766,3651.95371146434,5,3658.7741184053234,3651.95371146434,3646.204720440734,4.293526553724882,5.735916234611657,3.651953711464337,0.6990795715693927,0.8220890787776759,9494,3266398,1000,1000.0,1000,0.0,0.99951327,0.0118933385,-0.99984056,0.57506406,3615.4780058880965,1,3615.4780058880965,3615.4780058880965,3615.4780058880965,0.0,5.63456744483261,3.615478005888099,0.618310623791089,0.7876976857380505,2206,665000,1000,1000.0,1000,0.0,665000,0.003913762979209423,10.816160717280582,3.04945958009921,0.8679098221473396,0.009342931909486651,6.8772865710780025,0.008210068102926016,7510.258725851309,3.798096440732479e-05,0.04226117208600044,-0.07254227995872498,11.200845,2.9770718,-3.2582588,2.6087413,-278.1916,360.9271,277.53864,13.762869,80.25668,360.28473,277.9903,13.453117,80.3103,361.88504,277.72992,13.576338,80.19649,3.554471,2.6843128,664000,0.9991131,0.085939966,-0.9999026,0.677475,0.060857065,-1.1669345,-2.7642012,0.46943483,1.062747,0.34564146,0.06302643,0.15710285
664,664,0.9958027,-0.07798388,-0.9999631,0.47169086,2824.721287214145,6,3476.5404530284636,2824.721287214145,2092.8688107006815,633.4530361006964,6.050148509719569,3.4560211507514023,0.6809436201364609,0.6729422872233561,9500,3271302,1000,817.3333333333334,603,184.0884449267676,0.99879223,-0.058394033,-0.9999191,0.5323421,3483.1529323511095,1,3483.1529323511095,3483.1529323511095,3483.1529323511095,0.0,5.163098287515798,3.4831529323511106,0.6508430132823756,0.6796922081533637,2207,666000,1000,1000.0,1000,0.0,666000,0.0045208020601421595,10.805004684254527,2.98382651200518,0.8547071111388505,0.011116279056295753,6.942306437995285,0.008489391067996621,7521.403474567691,3.8150930777192116e-05,0.04253404587507248,-1.0005813837051392,17.172703,2.6831045,-5.84398,2.9988217,-290.5505,356.43274,289.49054,12.95772,64.84708,356.1825,290.1925,13.489487,64.65706,357.7446,290.51962,13.797628,64.40837,3.3638713,4.9535418,665000,0.99998355,0.0872002,-0.99997014,0.64784795,0.18264271,-1.1481019,-2.4478722,0.45534432,1.2003855,0.35095367,0.0864774,0.16080317
665,665,0.995578,0.03388281,-0.9992516,0.52705693,3566.4844611965773,5,3586.210523168275,3566.4844611965773,3547.259947010727,13.244994561204829,5.505100524130745,3.5664844611965805,0.8321904091448917,0.7759247118012135,9505,3276302,1000,1000.0,1000,0.0,0.9999254,0.015988678,-0.99948806,0.5840175,3536.479532310989,1,3536.479532310989,3536.479532310989,3536.479532310989,0.0,5.453578823107898,3.5364795323109925,0.8061208383490363,0.7879463239675089,2208,667000,1000,1000.0,1000,0.0,667000,0.004377325996756554,10.823894085362554,3.0174357758369297,0.867389822145924,0.009987400844693184,6.9142412836663425,0.010420263977721334,7532.569176867139,4.2212894186377525e-05,0.04112754389643669,-1.0762152671813965,11.074532,2.6627424,-6.403119,2.6716468,-284.41132,360.697,284.5504,14.134153,74.22998,358.94272,284.2436,13.069062,74.178696,360.63547,284.11612,13.45244,74.360306,3.8748512,3.2830176,666000,0.99903154,0.083401464,-0.99978364,0.666152,-0.08034643,-1.1637083,-2.8197665,0.46293947,0.9227966,0.3446076,0.05961986,0.14619139
666,666,0.9994418,0.1282854,-0.9997624,0.5711148,3489.589984276537,5,3505.145277090925,3489.589984276537,3476.9234002693556,10.088661953993734,5.542885162768815,3.489589984276537,0.7077569774928666,0.8709103422936222,9510,3281302,1000,1000.0,1000,0.0,0.9999838,0.101839654,-0.9998925,0.61980456,1643.5096684306102,2,2663.4123716941513,1643.5096684306102,623.6069651670692,1019.902703263541,5.520245852657035,3.287019336861218,0.653861598495201,0.9125800963695185,2210,668000,770,500.0,230,270.0,668000,0.004214166896417737,11.732797814765945,3.561724931932986,1.025090156821534,0.009266373934224248,7.123744948999956,0.008718823082745075,7544.645216602599,3.841309808194637e-05,0.04435742273926735,0.19913746416568756,12.478801,3.0639188,-4.6032977,3.0554178,-287.21387,360.64264,286.44452,2.7585442,70.88042,360.7153,286.6582,3.1466112,71.15223,361.19452,286.4806,4.5494237,70.71401,5.663998,4.9892874,667000,0.9993983,0.05241373,-0.9996929,0.6701565,0.36352983,-1.184173,-2.7282128,0.48040137,1.4383978,0.34138536,0.06533596,0.15937096
667,667,0.9973714,0.051387426,-0.9999104,0.509591,3578.712377020552,5,3588.144787284561,3578.712377020552,3563.532656869281,8.448227776096559,5.479004581075693,3.5787123770205493,0.6905206895827449,0.7886903748046954,9515,3286302,1000,1000.0,1000,0.0,0.99919236,0.0271689,-0.99989575,0.56503046,3556.904565593261,1,3556.904565593261,3556.904565593261,3556.904565593261,0.0,5.500721614112498,3.556904565593257,0.7587525543338761,0.7784720596167074,2211,669000,1000,1000.0,1000,0.0,669000,0.004334294935688376,10.929816009476781,3.051442860160023,0.8792832470498979,0.009721853071823716,6.976013958221301,0.008980083977803588,7555.915803783108,3.971206024289131e-05,0.044831618666648865,-0.31103724241256714,18.179169,2.8998218,-3.8856626,3.1240897,-292.54492,351.92978,291.80524,7.319085,61.63143,353.75043,291.74323,5.7484293,61.25205,354.08453,292.0329,-0.1328367,61.477825,7.767371,7.626382,668000,0.9996569,0.055972993,-0.99996674,0.67611784,0.5019491,-1.1152562,-2.7221484,0.4760545,1.6519378,0.36550745,0.06573338,0.173849
668,668,0.9940937,0.0467052,-0.99826425,0.5151729,3561.9333831299264,5,3589.4452635520793,3561.9333831299264,3529.2589025699303,21.958942742312544,5.505715281997187,3.561933383129924,0.7238641522947988,0.7932498724217446,9520,3291302,1000,1000.0,1000,0.0,0.99997216,0.02451032,-0.99928755,0.56497896,3540.278588454604,1,3540.278588454604,3540.278588454604,3540.278588454604,0.0,5.333109114711578,3.540278588454604,0.29813274199252016,0.7938607901558389,2212,670000,1000,1000.0,1000,0.0,670000,0.00356665113940835,10.970968323992565,3.0266568791121244,0.880341692827642,0.009708029916509986,7.040867133997381,0.009788703173398972,7567.229180387221,3.9233826100826263e-05,0.04406045377254486,-0.55928635597229,11.0516205,2.8208673,-3.405849,2.7785115,-286.99396,356.1494,286.52097,7.511345,71.584915,355.80032,286.65857,10.337341,71.6798,356.65408,286.721,8.208082,71.64583,1.6741151,2.1378322,669000,0.9983751,0.05083512,-0.99935955,0.6750763,0.15954027,-1.123519,-2.9344091,0.46713305,1.1729715,0.3596059,0.05316212,0.15719938
669,669,0.9947998,0.115697145,-0.99973816,0.54182005,1062.9863196138579,14,3561.9232305617015,1062.9863196138579,63.02933237928083,1577.6478523873766,5.3765237625802005,3.405448163522656,0.7497631014075803,0.9289837786654618,9534,3295672,1000,312.14285714285717,36,435.03921943771877,0.99874586,0.036293663,-0.99981755,0.5779576,3497.9516497488207,1,3497.9516497488207,3497.9516497488207,3497.9516497488207,0.0,5.240566836474919,3.497951649748821,0.7654028952186458,0.7606704892177296,2213,671000,1000,1000.0,1000,0.0,671000,0.003654134925454855,10.885250626131892,3.018631825922057,0.8705476140603423,0.008809749037027359,6.9748380915261805,0.008731030859053135,7578.457966774469,3.8179801777005196e-05,0.04333314672112465,0.0030365735292434692,20.3668,3.0009675,-5.391608,3.137357,-284.82318,359.98306,283.76923,3.7109106,72.273506,360.28223,284.2913,2.547369,72.602806,362.96118,284.8119,3.1740422,72.34905,3.2575755,3.419672,670000,0.9999064,0.09988972,-1.0,0.6613288,0.005516781,-1.2111244,-2.3965528,0.43839267,1.005532,0.3267534,0.091031216,0.14138415
670,670,0.99791026,0.00047376278,-0.9997471,0.5054015,3494.4337192444755,5,3504.073480740219,3494.4337192444755,3484.4534837769243,6.745479543768148,5.220540666044165,3.4944337192444754,0.8548058930712761,0.7301570390180935,9539,3300672,1000,1000.0,1000,0.0,0.998342,-0.044320922,-0.99984473,0.52870995,3509.240012210205,1,3509.240012210205,3509.240012210205,3509.240012210205,0.0,5.16908115300126,3.509240012210202,0.8926305345494278,0.6895342650231936,2214,672000,1000,1000.0,1000,0.0,672000,0.003644383978098631,10.928290595533326,3.0450832969509065,0.8824939709156752,0.009820149978622794,6.978347056778148,0.00885962089523673,7589.7268332985695,4.2116036638617516e-05,0.043775856494903564,-0.08948414027690887,18.337917,2.9713988,-5.6191683,3.0124605,-281.9298,353.68002,280.85632,9.127214,72.496056,354.30997,281.512,8.165511,72.48892,355.07922,281.54803,9.419552,72.46542,2.658288,2.50999,671000,0.99918544,0.055025738,-0.9999978,0.6675237,-0.075561024,-1.1820518,-2.7160408,0.44847608,0.92722315,0.3365403,0.06613608,0.13972269
671,671,0.9986253,0.08391834,-0.999249,0.53432477,3529.478116303958,5,3543.7214949443523,3529.478116303958,3511.555850271212,11.722907566980753,5.5364182966314255,3.5294781163039604,0.8025392258549017,0.8231125217339731,9544,3305672,1000,1000.0,1000,0.0,0.9983251,0.069795005,-0.99986523,0.5994129,3527.2672356558887,1,3527.2672356558887,3527.2672356558887,3527.2672356558887,0.0,5.466420971059435,3.527267235655888,0.697116377834063,0.8101872972482186,2215,673000,1000,1000.0,1000,0.0,673000,0.0045046377927064896,10.829114440828562,3.01276716706343,0.8630552550312132,0.010974996024742723,6.928135765949264,0.009639614960178733,7600.895162694156,3.7004007026553154e-05,0.043218255043029785,0.1456349492073059,13.769554,3.0463586,-3.6349502,2.715679,-284.3629,355.67755,284.21002,3.6595805,70.154816,354.9269,283.67645,5.114706,70.30218,355.00372,283.6947,5.386732,70.11966,2.9701953,2.677382,672000,0.9993247,0.105680734,-0.99975777,0.6754833,-0.1317711,-1.1603059,-2.54186,0.44624895,0.8765416,0.34407607,0.07871983,0.14454898
672,672,0.9981974,0.014549427,-0.9997654,0.4810929,3569.965437954173,5,3573.477433114763,3569.965437954173,3565.270047278103,2.9738569780379684,5.3233934269772964,3.569965437954176,0.6453442691400881,0.7380395114270948,9549,3310672,1000,1000.0,1000,0.0,0.9983405,-0.029562866,-0.99985445,0.5396845,3512.468934591941,1,3512.468934591941,3512.468934591941,3512.468934591941,0.0,5.280892874218529,3.512468934591941,0.7607542254427008,0.7058426437061794,2216,674000,1000,1000.0,1000,0.0,674000,0.0045039779506623745,10.98923532385379,3.0326319651212543,0.8651087561156601,0.01004217891022563,7.068172791739926,0.008721377002075315,7612.232502585743,5.427701398730278e-05,0.04656565189361572,0.9334120154380798,17.259336,3.304351,-7.9546804,3.321931,-286.74103,360.39725,285.67554,9.792741,64.167274,361.19327,286.11145,4.0602484,64.0659,361.004,285.8659,7.4711146,63.98869,7.1447845,4.0320525,673000,0.99995166,0.12371745,-0.9999008,0.6710205,0.17008942,-1.1285111,-2.7257562,0.46876964,1.1854109,0.35871568,0.06549666,0.16232859
673,673,0.9992256,0.050841667,-0.9995031,0.5459471,3515.170433903374,5,3546.234563942079,3515.170433903374,3495.859505630039,17.342419560768718,5.3804399040184965,3.5151704339033736,0.818097460036211,0.8121233611391699,9554,3315672,1000,1000.0,1000,0.0,0.998357,-0.021015495,-0.9998189,0.5505017,3460.751220004605,1,3460.751220004605,3460.751220004605,3460.751220004605,0.0,5.138085017517479,3.460751220004605,0.8731116819704606,0.733036622186075,2217,675000,1000,1000.0,1000,0.0,675000,0.003826610976830125,10.936318921856582,3.004914334975183,0.8834366730879992,0.00978190009482205,7.025949903996661,0.008369455812498927,7623.513531562407,4.004291258752346e-05,0.04513328894972801,-0.5032099485397339,15.701019,2.8375764,-4.4172173,3.1213427,-295.7397,361.0413,295.5377,7.4863424,54.201435,361.445,295.57068,9.512661,53.90315,361.9734,295.50104,8.382056,53.59532,2.9676104,4.038912,674000,0.99987656,0.039462257,-0.9996168,0.6735171,0.44429034,-1.1649313,-2.5322642,0.45890203,1.5593832,0.34542903,0.07947885,0.16030636
674,674,0.998531,0.0948841,-0.9999855,0.52577853,1345.7658879998892,11,3618.3982846212716,1345.7658879998892,65.59174481956049,1691.3626478049034,5.472724713205419,3.470908503633945,0.6841493205566708,0.9156718887014207,9565,3319937,1000,387.72727272727275,37,462.8349580002654,0.9994366,0.08432466,-0.99997485,0.60646737,1652.8872307818974,2,2337.1378844639753,1652.8872307818974,968.6365770998198,684.2506536820778,5.432617595652641,3.3057744615637925,0.57297728593388,0.8700493914990449,2219,676000,669,500.0,331,169.0,676000,0.00365808280184865,11.11004768917337,3.0935855880379677,0.883381649851799,0.008613924030214548,7.111868250416592,0.008896888000890613,7634.975423867116,4.330603405833244e-05,0.04724332317709923,0.6591452956199646,16.074787,3.21594,-4.913196,3.3296642,-282.57318,356.55704,282.16895,11.818863,72.62837,356.82776,282.16653,9.240688,72.63081,357.025,282.52057,10.714207,72.79474,2.7159576,2.7792778,675000,0.9998561,0.17646676,-0.99976933,0.6937456,0.5701527,-1.0480319,-2.5270183,0.45493096,1.768537,0.3881133,0.0798969,0.18562324
675,675,0.9984087,0.13496229,-0.998422,0.5469039,3486.1030420803704,5,3497.688537075216,3486.1030420803704,3474.9395261099276,8.840943935391397,5.574511897197924,3.4861030420803742,0.8371466344144053,0.8201898619825283,9570,3324937,1000,1000.0,1000,0.0,0.9996473,0.115532674,-0.99940205,0.60744447,3511.3924823750517,1,3511.3924823750517,3511.3924823750517,3511.3924823750517,0.0,5.4933925966425035,3.5113924823750553,0.6813092929720999,0.8149837017781526,2220,677000,1000,1000.0,1000,0.0,677000,0.0035585840232670307,10.87027519592084,3.0312617970630527,0.8701366989407688,0.009462057845667005,6.947041189065203,0.008770179934799671,7646.1846037262585,4.468904808163643e-05,0.04654011130332947,-0.5241246819496155,13.303192,2.829133,-2.5665524,2.5954049,-286.18314,357.02597,286.1731,17.440393,66.72065,358.375,285.75128,16.709444,66.55578,358.03845,285.52692,17.564457,66.539474,2.6886122,3.133441,676000,0.99985874,0.10275217,-0.999939,0.66908765,0.2617103,-1.1652608,-2.5901966,0.44905546,1.2991501,0.3431549,0.07500529,0.14998657
676,676,0.99594367,0.0023069086,-0.99593234,0.48531535,3557.3778197402435,5,3563.3532964657015,3557.3778197402435,3551.594029147878,4.487748987994333,5.339422631804891,3.557377819740244,0.7211322875621277,0.7253318320312425,9575,3329937,1000,1000.0,1000,0.0,0.99967283,-0.025087245,-0.9994631,0.54326046,3517.248586892032,1,3517.248586892032,3517.248586892032,3517.248586892032,0.0,5.372595936670554,3.51724858689203,0.7101643739113822,0.703082020101184,2221,678000,1000,1000.0,1000,0.0,678000,0.0035744199994951487,10.833217152860016,3.056336501147598,0.867884537903592,0.011333942878991365,6.88402383076027,0.010022906120866537,7657.3554766997695,4.101404920220375e-05,0.04568888992071152,-0.7987340092658997,18.956749,2.7411666,-3.7346272,2.9632504,-286.77734,359.3563,286.338,-17.001207,73.59434,358.91867,286.4273,2.912563,73.48562,360.06784,286.65414,9.392676,73.13007,4.5549006,5.170518,677000,0.99997663,0.18910037,-0.9993289,0.6479526,0.18317784,-1.1576548,-2.795566,0.4388762,1.201028,0.34491006,0.06108029,0.15163873
677,677,0.99850166,0.04983043,-0.9981953,0.51647186,3603.355952144251,5,3610.842677202428,3603.355952144251,3596.6051551446853,4.784348601405582,5.612465453438692,3.603355952144251,0.6506450046738108,0.8126552113569184,9580,3334937,1000,1000.0,1000,0.0,0.99922556,-0.00072061794,-0.99958605,0.5563382,1756.060736247122,2,3445.814413775994,1756.060736247122,66.30705871824944,1689.7536775288725,5.499143941566864,3.512121472494244,0.6124845511333434,0.8240436603441272,2223,679000,963,500.0,37,463.0,679000,0.003611754160374403,10.843996445415542,3.041176929138601,0.8692639260552824,0.010349164949730039,6.9101090440526605,0.009443846996873617,7668.5408046066295,4.178006201982498e-05,0.04593266546726227,-0.4441283643245697,19.907888,2.8558297,-3.001764,2.8417296,-292.71454,356.5801,292.06955,8.935602,62.627705,357.67032,292.33765,10.096489,62.820976,357.88788,292.47205,10.747444,62.6526,5.689518,3.1458855,678000,0.9998447,0.16955246,-0.9997887,0.6681091,0.39202777,-1.1736296,-2.5502484,0.456854,1.4799788,0.34223285,0.07806227,0.15887171
678,678,0.99896514,0.06720601,-0.99722475,0.5079993,3499.400089805199,5,3521.5565565464385,3499.400089805199,3480.408760760262,15.643960503355835,5.4178824940326455,3.4994000898051993,0.6999422128520464,0.8070830020803288,9585,3339937,1000,1000.0,1000,0.0,0.9989204,0.046306558,-0.99987715,0.5800215,3511.3236833162923,1,3511.3236833162923,3511.3236833162923,3511.3236833162923,0.0,5.376157087743221,3.5113236833162937,0.7190141008602503,0.7896472418876447,2224,680000,1000,1000.0,1000,0.0,680000,0.0035482761450111866,11.078629494644701,3.0577210360206664,0.8715409080032259,0.00917230499908328,7.128445729613304,0.008161745965480804,7679.968471805099,3.9493897929787636e-05,0.04559698328375816,0.004389028996229172,10.737337,3.0014215,-4.2946243,2.7252045,-287.55725,361.94257,287.7199,24.678204,65.964714,361.4988,287.31378,27.733524,65.72407,361.3058,287.06332,24.084612,65.961494,2.8248596,2.49185,679000,0.9998379,0.14462616,-0.99945384,0.68125856,0.12692542,-1.1353406,-2.6789935,0.44274357,1.1353323,0.35301384,0.0686322,0.15344857
679,679,0.9978149,0.037328467,-0.99841946,0.52130985,3575.0686357183795,5,3597.7370970903753,3575.0686357183795,3560.207050816643,16.51289065925154,5.541420049773265,3.5750686357183805,0.6673947332193432,0.8344019282168701,9590,3344937,1000,1000.0,1000,0.0,0.9999954,0.004364522,-0.9998439,0.56743956,3550.366827106387,1,3550.366827106387,3550.366827106387,3550.366827106387,0.0,5.615503865387602,3.550366827106384,0.7449628286248716,0.8213083078969287,2225,681000,1000,1000.0,1000,0.0,681000,0.0036171269603073597,10.863125768490136,3.0201423421967775,0.8657506520394236,0.009704210795462132,6.9547735617961735,0.009100515861064196,7691.169644423062,3.735884092748165e-05,0.045991137623786926,-0.7449543476104736,12.900604,2.7580771,-5.421287,2.829387,-291.95703,361.16534,291.3988,3.7676432,62.42184,360.87003,291.6933,3.8009977,61.9155,361.96558,291.23663,4.8937597,62.005314,6.0014524,4.6881485,680000,0.99993896,0.086476065,-0.9997988,0.66314733,0.50653636,-1.1685109,-2.8338685,0.47104082,1.6595333,0.3457128,0.058785003,0.1626661
680,680,0.99556386,0.041250575,-0.9976712,0.51025915,3619.550084756079,5,3626.3467107348088,3619.550084756079,3616.7807800564738,3.640062848547743,5.581005518671074,3.6195500847560784,0.6319768755506354,0.8411354688282421,9595,3349937,1000,1000.0,1000,0.0,0.9991455,0.029312275,-0.99960625,0.5751749,3597.272449636713,1,3597.272449636713,3597.272449636713,3597.272449636713,0.0,5.583456243782073,3.5972724496367166,0.6473337095869987,0.8272067701356717,2226,682000,1000,1000.0,1000,0.0,682000,0.003711508819833398,10.921386298723519,3.0077713751234114,0.8643776820972562,0.009766674134880304,7.027168629458174,0.008551540086045861,7702.431933625601,3.888900391757488e-05,0.04756978526711464,-0.024249449372291565,16.183107,2.9920378,-2.8895607,2.7974174,-287.6245,355.55704,287.284,20.963186,62.500317,356.4895,287.4699,21.510925,62.22985,355.1889,287.13742,20.785734,62.43516,2.4353933,2.282215,681000,0.9998899,0.13456044,-0.9999105,0.680556,0.28996277,-1.1331192,-2.8030844,0.47461078,1.3363777,0.35957086,0.06062279,0.17563312
681,681,0.99755013,0.1886909,-0.9999927,0.52745354,192.96553357746708,57,3687.1217787488695,192.96553357746708,63.031701846621495,663.5933004850467,5.359164493610931,2.70379434953678,0.6731388698320078,1.138385790238295,9652,3354005,1000,71.36842105263158,36,177.08632363995235,0.99768025,0.014267845,-0.99999297,0.56118524,1157.4453991858445,3,3340.087801501943,1157.4453991858445,65.55474118347462,1543.3613136208558,5.490004083157687,3.4723361975575306,0.7553958574583801,0.8710861771185456,2229,683000,925,333.3333333333333,37,418.371711387002,683000,0.0035200451966375113,10.907222857233137,3.0262209428474307,0.8625418250449002,0.009841124061495066,6.994699887931347,0.010358860017731786,7713.67397981463,4.017213359475136e-05,0.04521404206752777,1.906827688217163,17.80856,3.6158314,-3.5044935,3.3234792,-287.90512,358.25006,287.04056,4.5187674,66.16421,358.7663,287.14813,5.039517,66.18905,360.7383,287.57623,7.3633914,66.2663,2.2275856,2.1574135,682000,0.99995935,0.15038756,-0.99948335,0.682296,0.20719966,-1.1521055,-2.6365,0.48332453,1.2302282,0.3530307,0.07161148,0.16654451
682,682,0.99725914,-0.007455861,-0.9986504,0.470084,3617.897375381569,5,3624.259773989326,3617.897375381569,3604.919852590179,6.749367124213523,5.616686531478252,3.617897375381569,0.6615035175009104,0.7459313137310487,9657,3359005,1000,1000.0,1000,0.0,0.99994147,-0.022208856,-0.99984753,0.54019284,3580.647463671375,1,3580.647463671375,3580.647463671375,3580.647463671375,0.0,5.5436609600211115,3.5806474636713745,0.6874669552357743,0.7534655350961157,2230,684000,1000,1000.0,1000,0.0,684000,0.003954207990318537,11.18083497020416,3.010243739001453,0.866012018872425,0.01011010305956006,7.281742966268212,0.008724988903850317,7725.205483662197,4.694610834121704e-05,0.0442376583814621,0.2404174506664276,16.060667,3.0771017,-5.3475423,3.0149908,-288.1427,359.74368,287.71515,3.4696238,73.44937,360.75534,287.10663,3.8200264,73.19109,359.87335,287.32074,4.7112274,73.074486,5.933533,5.637629,683000,0.9999611,0.14438616,-0.99928653,0.6810183,0.2333087,-1.1402866,-2.6650279,0.4694942,1.2627712,0.35438475,0.069597416,0.15691671
683,683,0.99742013,0.028465861,-0.9999164,0.49280775,3621.7056917641194,5,3643.1617206169453,3621.7056917641194,3588.401496373865,20.657286493471055,5.693467307379314,3.6217056917641197,0.5871137176582303,0.780923662956308,9662,3364005,1000,1000.0,1000,0.0,0.99877465,0.013697267,-0.9997776,0.5508716,3579.6999169156566,1,3579.6999169156566,3579.6999169156566,3579.6999169156566,0.0,5.4934275837677875,3.5796999169156547,0.5693403300505624,0.7709257681447772,2231,685000,1000,1000.0,1000,0.0,685000,0.004797371104359627,10.877886139787734,3.054285503923893,0.8729813899844885,0.009695827960968018,6.92711923783645,0.008967817993834615,7736.423982149921,3.899098373949528e-05,0.046084675937891006,0.423414409160614,18.776878,3.137594,-4.2302227,3.0845413,-293.52646,358.1879,292.71667,-0.31257573,62.491528,357.41455,292.60083,1.4374235,63.074432,359.02783,292.71094,-3.0961459,63.44759,12.990875,18.895517,684000,0.99998677,0.0975341,-0.99993384,0.6648893,0.29650658,-1.1732095,-2.886969,0.47196966,1.3451514,0.34399047,0.055744916,0.1604987
